date_id,T_name,T_irret,T_close,T_settle,TF_name,TF_irret,TF_close,TF_settle,FutYHret,quan90,quan80,quan70,quan60,quan50,quan40,quan30,quan20,quan10,position_T90,position_TF90,position_T80,position_TF80,position_T70,position_TF70,position_T60,position_TF60,position_T,position_TF,lag_position_T,lag_position_TF,ZHJE,KCSS,XZZJ,position_T_ZS,position_TF_ZS,MAXJZ,MINJZ,ismax,Drawdowns,FCKC,ZHJE1,KCSS1,XZZJ1
2016/12/5,T1703.CFE,0.032333333,97.98,98.065,TF1703.CFE,0.0308,99.615,99.64,15.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,19.0,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1175409,11,123210,-4,8,1347012,1175409,0,0.12739530160087661,0.0,1139623,11,87424
2016/12/6,T1703.CFE,0.032933332999999995,97.58,97.575,TF1703.CFE,0.031433333,99.395,99.34,15.0,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,19.0,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1127009,11,77978,0,0,1347012,1127009,0,0.16332668157373506,0.0,1139623,0,1139623
2016/12/7,T1703.CFE,0.0328,97.755,97.71,TF1703.CFE,0.031133333,99.47,99.475,16.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,18.93,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1186408,11,135952,0,0,1347012,1127009,0,0.16332668157373506,0.052704991708140754,1139623,0,1139623
2016/12/8,T1703.CFE,0.032733332999999996,97.805,97.77,TF1703.CFE,0.031166667000000002,99.5,99.465,15.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,18.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1151208,11,100857,0,0,1347012,1127009,0,0.16332668157373506,0.021471878219251134,1139623,0,1139623
2016/12/9,T1703.CFE,0.0328,97.705,97.715,TF1703.CFE,0.031133333,99.47,99.49,16.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,18.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1197407,11,146792,0,0,1347012,1127009,0,0.16332668157373506,0.06246445236905828,1139623,0,1139623
2016/12/12,T1703.CFE,0.033833333,96.685,96.855,TF1703.CFE,0.031966667000000004,99.01,99.1,18.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,18.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1232606,11,186110,0,0,1347012,1127009,0,0.16332668157373506,0.09369667855358742,1139623,0,1139623
2016/12/13,T1703.CFE,0.034233333,96.53,96.525,TF1703.CFE,0.0325,98.9,98.865,17.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,19.93,18.26,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1171005,11,126990,0,0,1347012,1127009,0,0.16332668157373506,0.039037842643670106,1139623,0,1139623
2016/12/14,T1703.CFE,0.034533333,96.27,96.3,TF1703.CFE,0.032766667,98.74,98.74,17.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,19.6,17.67,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1160005,11,117310,0,0,1347012,1127009,0,0.16332668157373506,0.029277494678392097,1139623,0,1139623
2016/12/15,T1703.CFE,0.036666667,94.555,94.63,TF1703.CFE,0.035133332999999996,97.595,97.67,15.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,19.26,17.64,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,953205,11,-78190,0,0,1347012,953205,0,0.29235597010271624,0.0,1139623,0,1139623
2016/12/16,T1703.CFE,0.035233333,95.86,95.77,TF1703.CFE,0.0335,98.55,98.41,17.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,19.0,17.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1102804,11,63594,0,0,1347012,953205,0,0.29235597010271624,0.1569431549351923,1139623,0,1139623
2016/12/19,T1703.CFE,0.036666667,94.67,94.59,TF1703.CFE,0.035,97.835,97.725,16.67,23.7,23.0,22.33,22.0,21.33,20.67,20.23,19.0,17.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1019203,11,-12772,0,0,1347012,953205,0,0.29235597010271624,0.06923799182757119,1139623,0,1139623
2016/12/20,T1703.CFE,0.036466667,94.75,94.755,TF1703.CFE,0.034866667000000004,97.775,97.785,16.0,23.7,23.0,22.33,22.0,21.33,20.67,20.23,19.0,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,999403,11,-33206,0,0,1347012,953205,0,0.29235597010271624,0.048465964823936086,1139623,0,1139623
2016/12/21,T1703.CFE,0.034666667000000005,96.245,96.18,TF1703.CFE,0.032733332999999996,98.85,98.755,19.33,23.7,23.0,22.33,22.0,21.33,20.67,20.0,19.0,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1226002,11,183149,-4,8,1347012,953205,0,0.29235597010271624,0.2861892247732649,1386822,12,249164
2016/12/22,T1703.CFE,0.033833333,96.98,96.83,TF1703.CFE,0.032,99.15,99.09,18.33,23.7,23.0,22.33,22.0,21.33,20.53,20.0,18.93,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1234802,11,188411,-4,8,1347012,953205,0,0.29235597010271624,0.2954212367748805,1396422,12,254905
2016/12/23,T1703.CFE,0.034133332999999995,96.57,96.65,TF1703.CFE,0.0324,98.84,98.9,17.33,23.7,23.0,22.33,22.0,21.16,20.33,20.0,18.6,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1146801,11,102417,-4,8,1347012,953205,0,0.29235597010271624,0.2031000676664516,1300421,12,161093
2016/12/26,T1703.CFE,0.034133332999999995,96.65,96.655,TF1703.CFE,0.032333333,98.945,98.94,18.0,23.7,23.0,22.33,22.0,21.16,20.33,20.0,18.33,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1179800,11,134993,-4,8,1347012,953205,0,0.29235597010271624,0.2377190635802372,1336420,12,196631
2016/12/27,T1703.CFE,0.034633332999999995,96.195,96.19,TF1703.CFE,0.032833333,98.73,98.705,18.0,23.7,23.0,22.33,22.0,21.16,20.33,19.9,18.33,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1177600,11,135275,-4,8,1347012,953205,0,0.29235597010271624,0.2354110605798333,1334020,12,196938
2016/12/28,T1703.CFE,0.034233333,96.635,96.535,TF1703.CFE,0.032333333,99.01,98.93,19.0,23.7,23.0,22.33,22.0,21.0,20.33,19.57,18.33,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1223800,11,179099,-4,8,1347012,953205,0,0.29235597010271624,0.2838791235883152,1384420,12,244746
2016/12/29,T1703.CFE,0.032933332999999995,97.675,97.565,TF1703.CFE,0.0311,99.585,99.5,18.33,23.7,23.0,22.33,22.0,21.0,20.33,19.33,18.33,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1272199,11,221479,-4,8,1347012,953205,0,0.29235597010271624,0.3346541405049281,1437219,12,290979
2016/12/30,T1703.CFE,0.033233333,97.32,97.33,TF1703.CFE,0.031433333,99.4,99.355,18.0,23.7,23.0,22.33,22.0,20.84,20.33,19.23,18.33,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1247999,11,198810,-4,8,1347012,953205,0,0.29235597010271624,0.3092661075004852,1410819,12,266249
2017/1/3,T1703.CFE,0.033233333,97.39,97.37,TF1703.CFE,0.031366667,99.39,99.37,18.67,23.7,23.0,22.33,22.0,20.67,20.33,19.0,18.33,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1243598,11,194250,-4,8,1347012,953205,0,0.29235597010271624,0.3046490524074045,1406018,12,261275
2017/1/4,T1703.CFE,0.033433332999999996,97.23,97.175,TF1703.CFE,0.031533333,99.345,99.315,19.0,23.7,23.0,22.33,22.0,20.67,20.33,19.0,18.33,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1280997,11,232230,-4,8,1347012,953205,0,0.29235597010271624,0.34388405432199787,1446817,12,302708
2017/1/5,T1703.CFE,0.033333333,97.45,97.275,TF1703.CFE,0.031233333,99.58,99.43,21.0,23.7,23.0,22.33,22.0,20.84,20.33,19.0,18.33,17.3,0,0,0,0,0,0,0,0,0,0,-4.0,8.0,1338197,11,288216,-4,8,1347012,953205,0,0.29235597010271624,0.4038921323324993,1509217,12,363783
2017/1/6,T1703.CFE,0.033433332999999996,97.24,97.21,TF1703.CFE,0.0313,99.435,99.41,21.33,23.7,23.0,22.33,22.0,21.0,20.33,19.0,18.33,17.3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1338197,0,1338197,0,0,0,0,0,0.0,0.0,1509217,0,1509217
2017/1/9,T1703.CFE,0.032933332999999995,97.635,97.61,TF1703.CFE,0.0309,99.57,99.595,20.33,23.7,23.0,22.33,22.0,21.0,20.33,19.0,18.33,17.3,0,0,0,0,0,0,-1,2,-1,2,0.0,0.0,1338197,0,1338197,0,0,0,0,0,0.0,0.0,1509217,0,1509217
2017/1/10,T1703.CFE,0.032933332999999995,97.59,97.595,TF1703.CFE,0.031,99.55,99.55,19.33,23.7,23.0,22.33,22.0,21.0,20.33,19.0,18.33,17.3,0,0,0,0,0,0,-1,2,-1,2,-1.0,2.0,1327696,14,993208,-1,2,1327696,1327696,0,0.0,0.0,1497966,15,1139586
2017/1/11,T1703.CFE,0.0333,97.27,97.3,TF1703.CFE,0.0313,99.41,99.41,20.0,23.7,23.0,22.33,22.0,21.0,20.33,19.23,18.33,17.3,0,0,0,0,0,0,-1,2,-1,2,-1.0,2.0,1329796,14,995778,-1,2,1329796,1329796,0,0.0,0.0,1500216,15,1142340
2017/1/12,T1703.CFE,0.033,97.355,97.545,TF1703.CFE,0.030833332999999997,99.46,99.61,21.67,23.7,23.0,22.33,22.0,21.0,20.33,19.33,18.33,17.3,0,0,0,0,0,0,0,0,0,0,-1.0,2.0,1351496,14,1016806,-1,2,1351496,1351496,0,0.0,0.0,1523466,15,1164870
2017/1/13,T1703.CFE,0.033033333,97.495,97.52,TF1703.CFE,0.030833332999999997,99.58,99.62,22.0,23.7,23.0,22.33,22.0,21.16,20.33,19.33,18.33,17.3,0,0,0,0,0,0,1,-2,1,-2,0.0,0.0,1351496,0,1351496,0,0,0,0,0,0.0,0.0,1523466,0,1523466
2017/1/16,T1703.CFE,0.033733333,96.86,96.94,TF1703.CFE,0.031733332999999996,99.14,99.215,20.0,23.7,23.0,22.33,22.0,21.0,20.33,19.33,18.33,17.3,0,0,0,0,0,0,-1,2,-1,2,1.0,-2.0,1383696,14,1050333,1,-2,1383696,1383696,0,0.0,0.0,1557966,15,1200792
2017/1/17,T1703.CFE,0.034133332999999995,96.6,96.6,TF1703.CFE,0.032,99.075,99.09,21.33,23.7,23.0,22.33,22.0,21.16,20.33,19.33,18.33,17.3,0,0,0,0,0,0,0,0,0,0,-1.0,2.0,1396296,14,1063353,-1,2,1396296,1396296,0,0.0,0.0,1571466,15,1214742
2017/1/18,T1703.CFE,0.034033333,96.65,96.68,TF1703.CFE,0.031933333,99.1,99.125,21.0,23.7,23.0,22.33,22.0,21.16,20.53,19.33,18.33,17.3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1396296,0,1396296,0,0,0,0,0,0.0,0.0,1571466,0,1571466
2017/1/19,T1703.CFE,0.033733333,96.94,96.965,TF1703.CFE,0.0314,99.355,99.365,23.33,23.7,23.0,22.33,22.0,21.33,20.67,19.8,18.33,17.3,0,0,1,-2,1,-2,1,-2,3,-6,0.0,0.0,1396296,0,1396296,0,0,0,0,0,0.0,0.0,1571466,0,1571466
2017/1/20,T1703.CFE,0.033333333,97.235,97.25,TF1703.CFE,0.031,99.47,99.54,23.33,23.7,23.0,22.43,22.0,21.33,20.67,19.8,18.33,17.3,0,0,1,-2,1,-2,1,-2,3,-6,3.0,-6.0,1368995,14,365631,3,-6,1368995,1368995,0,0.0,0.0,1540265,16,393564
2017/1/23,T1703.CFE,0.033533333,97.085,97.1,TF1703.CFE,0.0312,99.425,99.45,23.33,23.7,23.0,22.67,22.0,21.33,20.67,19.8,18.33,17.3,0,0,1,-2,1,-2,1,-2,3,-6,3.0,-6.0,1381595,14,379139,3,-6,1381595,1381595,0,0.0,0.0,1554665,16,409001
2017/1/24,T1706.CFE,0.035766667,94.895,95.35,TF1706.CFE,0.0335,98.09,98.41,22.67,23.7,23.0,22.67,22.0,21.33,20.67,19.8,18.33,17.3,0,0,1,-2,1,-2,1,-2,3,-6,3.0,-6.0,1520195,14,528222,3,-6,1520195,1520195,0,0.0,0.0,1713065,16,579381
2017/1/25,T1706.CFE,0.036866667,94.6,94.51,TF1706.CFE,0.0345,98.015,97.93,23.67,23.7,23.07,22.67,22.0,21.5,20.67,19.8,18.33,17.3,0,0,1,-2,1,-2,1,-2,3,-6,3.0,-6.0,1570594,14,583459,3,-6,1570594,1570594,0,0.0,0.0,1770664,16,642510
2017/1/26,T1706.CFE,0.037166667,94.27,94.27,TF1706.CFE,0.0347,97.88,97.86,24.67,24.0,23.33,22.67,22.0,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,3.0,-6.0,1528594,14,542165,3,-6,1570594,1528594,0,0.026741474881477965,0.0,1722664,16,595316
2017/2/3,T1706.CFE,0.038366667,93.495,93.36,TF1706.CFE,0.0357,97.47,97.41,26.67,24.0,23.33,22.77,22.0,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1522994,14,213803,4,-8,1570594,1522994,0,0.030307004865675023,0.0,1716264,16,220046
2017/2/6,T1706.CFE,0.038266667000000004,93.365,93.415,TF1706.CFE,0.035633332999999996,97.4,97.44,26.33,24.07,23.33,23.0,22.0,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1520194,14,210600,4,-8,1570594,1520194,0,0.03208976985777356,0.0,1713064,16,216385
2017/2/7,T1706.CFE,0.037966667,93.68,93.645,TF1706.CFE,0.0353,97.605,97.595,26.67,24.67,23.33,23.0,22.13,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1475393,14,163716,4,-8,1570594,1475393,0,0.06061464643313294,0.0,1661863,16,162803
2017/2/8,T1706.CFE,0.0376,94.18,93.92,TF1706.CFE,0.0349,97.94,97.76,27.0,24.67,23.33,23.0,22.33,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1444592,14,130697,4,-8,1570594,1444592,0,0.08022569804799967,0.0,1626662,16,125068
2017/2/9,T1706.CFE,0.036766667,94.55,94.55,TF1706.CFE,0.0341,98.115,98.12,26.67,24.67,23.33,23.0,22.33,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1394191,14,75458,4,-8,1570594,1394191,0,0.11231610460755612,0.0,1569061,16,61937
2017/2/10,T1706.CFE,0.037066667000000005,94.355,94.32,TF1706.CFE,0.0343,98.02,98.02,27.67,24.67,23.4,23.0,22.33,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1377391,14,60002,4,-8,1570594,1377391,0,0.12301269456014731,0.0,1549861,16,44273
2017/2/13,T1706.CFE,0.036566667000000004,94.75,94.72,TF1706.CFE,0.0338,98.275,98.275,27.67,24.74,23.67,23.0,22.33,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1315790,14,-5026,0,0,1570594,1315790,0,0.16223416108809788,0.0,1549861,0,1549861
2017/2/14,T1706.CFE,0.036966667,94.495,94.405,TF1706.CFE,0.0342,98.165,98.095,27.67,25.36,23.67,23.0,22.33,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1340990,14,22593,0,0,1570594,1315790,0,0.16223416108809788,0.019151992339203065,1549861,0,1549861
2017/2/15,T1706.CFE,0.037066667000000005,94.305,94.34,TF1706.CFE,0.0341,98.115,98.12,29.67,25.67,23.74,23.1,22.47,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1276589,14,-42143,0,0,1570594,1276589,0,0.1871935076792602,0.0,1549861,0,1549861
2017/2/16,T1706.CFE,0.036433333,95.145,94.845,TF1706.CFE,0.033433332999999996,98.6,98.43,30.0,25.74,24.0,23.33,22.67,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1212188,14,-110711,0,0,1570594,1212188,0,0.2281977391993093,0.0,1549861,0,1549861
2017/2/17,T1706.CFE,0.036066667000000004,95.12,95.095,TF1706.CFE,0.0333,98.57,98.5,27.67,26.36,24.0,23.33,22.67,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1273788,14,-50052,0,0,1570594,1212188,0,0.2281977391993093,0.050817199972281527,1549861,0,1549861
2017/2/20,T1706.CFE,0.035466667,95.625,95.595,TF1706.CFE,0.032633333,98.785,98.805,28.33,26.67,24.13,23.33,22.67,21.67,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1212187,14,-115752,0,0,1570594,1212187,0,0.2281983759010922,0.0,1549861,0,1549861
2017/2/21,T1706.CFE,0.036066667000000004,95.06,95.105,TF1706.CFE,0.0332,98.495,98.535,28.67,26.67,24.67,23.33,22.8,21.84,20.87,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1240187,14,-84123,0,0,1570594,1212187,0,0.2281983759010922,0.023098746315543723,1549861,0,1549861
2017/2/22,T1706.CFE,0.035466667,95.62,95.56,TF1706.CFE,0.032633333,98.83,98.79,28.33,26.7,24.67,23.33,23.0,22.0,21.0,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1209386,14,-118351,0,0,1570594,1209386,0,0.22998177759497362,0.0,1549861,0,1549861
2017/2/23,T1706.CFE,0.035366667000000004,95.61,95.64,TF1706.CFE,0.032566667,98.84,98.82,28.0,27.07,24.67,23.33,23.0,22.0,21.0,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1220586,14,-107554,0,0,1570594,1209386,0,0.22998177759497362,0.009260897678656774,1549861,0,1549861
2017/2/24,T1706.CFE,0.035266667,95.655,95.745,TF1706.CFE,0.032533333,98.795,98.85,27.33,27.36,24.67,23.43,23.0,22.0,21.0,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1245786,14,-82758,0,0,1570594,1209386,0,0.22998177759497362,0.03009791745563451,1549861,0,1549861
2017/2/27,T1706.CFE,0.035433333,95.565,95.63,TF1706.CFE,0.0327,98.72,98.77,27.33,27.36,24.8,23.67,23.0,22.16,21.0,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1270985,14,-56483,0,0,1570594,1209386,0,0.22998177759497362,0.05093411036674809,1549861,0,1549861
2017/2/28,T1706.CFE,0.035266667,95.83,95.765,TF1706.CFE,0.032433332999999995,98.905,98.88,28.33,27.67,25.4,23.67,23.0,22.33,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1223385,14,-105562,0,0,1570594,1209386,0,0.22998177759497362,0.0115752952324568,1549861,0,1549861
2017/3/1,T1706.CFE,0.035966667,95.175,95.22,TF1706.CFE,0.033133333,98.535,98.56,28.33,27.67,25.67,23.77,23.13,22.5,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1276584,14,-48062,0,0,1570594,1209386,0,0.22998177759497362,0.05556373234021231,1549861,0,1549861
2017/3/2,T1706.CFE,0.0361,95.115,95.09,TF1706.CFE,0.0333,98.485,98.49,28.0,27.67,25.8,24.0,23.33,22.67,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1282184,14,-41521,0,0,1570594,1209386,0,0.22998177759497362,0.060194181179540694,1549861,0,1549861
2017/3/3,T1706.CFE,0.036166667,94.975,95.04,TF1706.CFE,0.0334,98.425,98.44,27.67,27.67,26.4,24.0,23.33,22.67,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1310183,14,-12850,0,0,1570594,1209386,0,0.22998177759497362,0.08334559851031846,1549861,0,1549861
2017/3/6,T1706.CFE,0.036266667,94.935,94.98,TF1706.CFE,0.0335,98.35,98.395,27.67,27.67,26.67,24.2,23.33,22.67,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1326983,14,4554,0,0,1570594,1209386,0,0.22998177759497362,0.09723694502830361,1549861,0,1549861
2017/3/7,T1706.CFE,0.036066667000000004,95.155,95.14,TF1706.CFE,0.0333,98.49,98.49,27.67,27.67,26.67,24.67,23.33,22.84,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1310182,14,-13523,0,0,1570594,1209386,0,0.22998177759497362,0.0833447716444543,1549861,0,1549861
2017/3/8,T1706.CFE,0.036566667000000004,94.675,94.73,TF1706.CFE,0.0339,98.14,98.21,26.67,27.67,26.67,24.67,23.33,23.0,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1394182,14,74239,0,0,1570594,1209386,0,0.22998177759497362,0.1528015042343801,1549861,0,1549861
2017/3/9,T1706.CFE,0.036766667,94.55,94.57,TF1706.CFE,0.0342,98.05,98.095,25.67,27.67,26.67,24.67,23.33,23.0,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1433381,14,114984,0,0,1570594,1209386,0,0.22998177759497362,0.18521381924381464,1549861,0,1549861
2017/3/10,T1706.CFE,0.036666667,94.685,94.665,TF1706.CFE,0.0342,98.115,98.105,24.67,27.67,26.67,24.67,23.47,23.0,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1475381,14,156849,4,-8,1570594,1209386,0,0.22998177759497362,0.21994218553877753,1597861,16,90968
2017/3/13,T1706.CFE,0.035866667000000005,95.48,95.265,TF1706.CFE,0.0335,98.505,98.405,23.67,27.67,26.67,24.67,23.67,23.0,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1475381,14,152817,4,-8,1570594,1209386,0,0.22998177759497362,0.21994218553877753,1597861,16,86360
2017/3/14,T1706.CFE,0.035566667,95.55,95.53,TF1706.CFE,0.0332,98.61,98.55,23.67,27.67,26.67,24.67,23.67,23.0,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1461381,14,136868,4,-8,1570594,1209386,0,0.22998177759497362,0.20836606344045655,1581861,16,68132
2017/3/15,T1706.CFE,0.035433333,95.67,95.63,TF1706.CFE,0.033066667,98.605,98.6,23.67,27.67,26.67,24.67,23.67,23.0,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1461381,14,136197,4,-8,1570594,1209386,0,0.22998177759497362,0.20836606344045655,1581861,16,67365
2017/3/16,T1706.CFE,0.034566667,96.355,96.295,TF1706.CFE,0.032433332999999995,98.89,98.88,21.33,27.67,26.67,24.67,23.67,23.0,21.2,19.8,18.33,17.3,0,0,0,0,0,0,0,0,0,0,4.0,-8.0,1520181,14,191233,4,-8,1570594,1209386,0,0.22998177759497362,0.25698577625340463,1649061,16,130264
2017/3/17,T1706.CFE,0.034466667,96.28,96.38,TF1706.CFE,0.032433332999999995,98.82,98.885,20.33,27.67,26.67,24.67,23.67,23.0,21.0,19.8,18.33,17.3,0,0,0,0,0,0,-1,2,-1,2,0.0,0.0,1520181,0,1520181,0,0,0,0,0,0.0,0.0,1649061,0,1649061
2017/3/20,T1706.CFE,0.034466667,96.365,96.4,TF1706.CFE,0.0325,98.815,98.86,19.67,27.67,26.67,24.67,23.67,22.84,21.0,19.57,18.33,17.3,0,0,0,0,0,0,-1,2,-1,2,-1.0,2.0,1508980,16,1129357,-1,2,1508980,1508980,0,0.0,0.0,1637160,17,1233811
2017/3/21,T1706.CFE,0.034366667000000004,96.58,96.48,TF1706.CFE,0.032433332999999995,98.955,98.89,19.33,27.67,26.67,24.67,23.67,22.67,20.87,19.33,18.33,17.3,0,0,0,0,-1,2,-1,2,-2,4,-1.0,2.0,1505780,16,1126042,-1,2,1508980,1505780,0,0.0021206377818128804,0.0,1633760,17,1230288
2017/3/22,T1706.CFE,0.034266667,96.58,96.515,TF1706.CFE,0.032533333,98.865,98.85,17.33,27.67,26.67,24.67,23.67,22.34,20.67,19.33,18.26,17.3,0,0,-1,2,-1,2,-1,2,-3,6,-2.0,4.0,1468979,16,709811,-2,4,1508980,1468979,0,0.02650863497196782,0.0,1594659,17,788043
2017/3/23,T1706.CFE,0.034133332999999995,96.7,96.655,TF1706.CFE,0.032333333,98.945,98.945,18.0,27.67,26.67,24.67,23.67,22.0,20.53,19.23,18.0,17.3,0,0,-1,2,-1,2,-1,2,-3,6,-3.0,6.0,1492978,16,353131,-3,6,1508980,1468979,0,0.02650863497196782,0.01633719746844577,1620158,17,409071
2017/3/24,T1706.CFE,0.033266667,97.315,97.33,TF1706.CFE,0.031533333,99.26,99.3,17.33,27.67,26.67,24.67,23.67,21.84,20.33,19.0,18.0,17.3,0,0,-1,2,-1,2,-1,2,-3,6,-3.0,6.0,1509778,16,365842,-3,6,1509778,1509778,0,0.0,0.0,1638008,17,422576
2017/3/27,T1706.CFE,0.0333,97.31,97.3,TF1706.CFE,0.031433333,99.375,99.34,18.67,27.67,26.67,24.67,23.67,21.5,20.2,18.9,18.0,17.3,0,0,-1,2,-1,2,-1,2,-3,6,-3.0,6.0,1562578,16,418181,-3,6,1562578,1562578,0,0.0,0.0,1694108,17,478186
2017/3/28,T1706.CFE,0.033766667,96.91,96.945,TF1706.CFE,0.031733332999999996,99.22,99.22,20.33,27.67,26.67,24.67,23.67,21.33,20.2,18.9,18.0,17.3,0,0,-1,2,-1,2,-1,2,-3,6,-3.0,6.0,1617777,16,474762,-3,6,1617777,1617777,0,0.0,0.0,1752757,17,538304
2017/3/29,T1706.CFE,0.0336,96.905,97.075,TF1706.CFE,0.031633333,99.205,99.255,19.67,27.67,26.67,24.67,23.67,21.33,20.0,18.9,18.0,17.3,0,0,-1,2,-1,2,-1,2,-3,6,-3.0,6.0,1588976,16,445558,-3,6,1617777,1588976,0,0.01780282449311617,0.0,1722156,17,507274
2017/3/30,T1706.CFE,0.033966667,96.85,96.785,TF1706.CFE,0.0319,99.21,99.135,20.67,27.67,26.67,24.67,23.47,21.16,20.0,18.9,18.0,17.3,0,0,-1,2,-1,2,-1,2,-3,6,-3.0,6.0,1612976,16,470940,-3,6,1617777,1588976,0,0.01780282449311617,0.015104067021780064,1747656,17,534243
2017/3/31,T1706.CFE,0.033866667,96.84,96.85,TF1706.CFE,0.031733332999999996,99.24,99.205,21.33,27.67,26.67,24.67,23.33,21.16,20.0,18.9,18.0,17.3,0,0,0,0,0,0,0,0,0,0,-3.0,6.0,1648975,16,506133,-3,6,1648975,1648975,0,0.0,0.0,1785905,17,571635
